"","species","Window","Value","Valuelog"
"4372","Phragmites australis","win_2006",NA,NA
"4373","Phragmites australis","win_2007",NA,NA
"4374","Phragmites australis","win_2008",NA,NA
"4375","Phragmites australis","win_2009",NA,NA
"4376","Phragmites australis","win_2010",NA,NA
"4377","Phragmites australis","win_2011",NA,NA
"4378","Phragmites australis","win_2012",NA,NA
"4379","Phragmites australis","win_2013",NA,NA
"4380","Phragmites australis","win_2014",NA,NA
"4381","Phragmites australis","win_2015",NA,NA
"4382","Phragmites australis","win_2016",NA,NA
"4383","Phragmites australis","win_2017",NA,NA
"4384","Phragmites australis","win_2018",40,3.71357206670431
"4385","Phragmites australis","win_2019",79,4.38202663467388
"4386","Phragmites australis","win_2020",83,4.43081679884331
"4387","Galeopsis tetrahit","win_1970",10,2.39789527279837
"4388","Galeopsis tetrahit","win_1971",15,2.77258872223978
"4389","Galeopsis tetrahit","win_1972",14,2.70805020110221
"4390","Galeopsis tetrahit","win_1973",14,2.70805020110221
"4391","Galeopsis tetrahit","win_1974",16,2.83321334405622
"4392","Galeopsis tetrahit","win_1975",18,2.94443897916644
"4393","Galeopsis tetrahit","win_1976",23,3.17805383034795
"4394","Galeopsis tetrahit","win_1977",23,3.17805383034795
"4395","Galeopsis tetrahit","win_1978",27,3.3322045101752
"4396","Galeopsis tetrahit","win_1979",46,3.85014760171006
"4397","Galeopsis tetrahit","win_1980",48,3.89182029811063
"4398","Galeopsis tetrahit","win_1981",42,3.76120011569356
"4399","Galeopsis tetrahit","win_1982",42,3.76120011569356
"4400","Galeopsis tetrahit","win_1983",36,3.61091791264422
"4401","Galeopsis tetrahit","win_1984",20,3.04452243772342
"4402","Galeopsis tetrahit","win_1985",7,2.07944154167984
"4403","Galeopsis tetrahit","win_1986",4,1.6094379124341
"4404","Galeopsis tetrahit","win_1987",6,1.94591014905531
"4405","Galeopsis tetrahit","win_1988",5,1.79175946922805
"4406","Galeopsis tetrahit","win_1989",6,1.94591014905531
"4407","Galeopsis tetrahit","win_1990",7,2.07944154167984
"4408","Galeopsis tetrahit","win_1991",7,2.07944154167984
"4409","Galeopsis tetrahit","win_1992",5,1.79175946922805
"4410","Galeopsis tetrahit","win_1993",7,2.07944154167984
"4411","Galeopsis tetrahit","win_1994",6,1.94591014905531
"4412","Galeopsis tetrahit","win_1995",6,1.94591014905531
"4413","Galeopsis tetrahit","win_1996",5,1.79175946922805
"4414","Galeopsis tetrahit","win_1997",4,1.6094379124341
"4415","Galeopsis tetrahit","win_1998",3,1.38629436111989
"4416","Galeopsis tetrahit","win_1999",3,1.38629436111989
"4417","Galeopsis tetrahit","win_2000",4,1.6094379124341
"4418","Galeopsis tetrahit","win_2001",5,1.79175946922805
"4419","Galeopsis tetrahit","win_2002",5,1.79175946922805
"4420","Galeopsis tetrahit","win_2003",6,1.94591014905531
"4421","Galeopsis tetrahit","win_2004",7,2.07944154167984
"4422","Galeopsis tetrahit","win_2005",5,1.79175946922805
"4423","Galeopsis tetrahit","win_2006",6,1.94591014905531
"4424","Galeopsis tetrahit","win_2007",7,2.07944154167984
"4425","Galeopsis tetrahit","win_2008",5,1.79175946922805
"4426","Galeopsis tetrahit","win_2009",6,1.94591014905531
"4427","Galeopsis tetrahit","win_2010",9,2.30258509299405
"4428","Galeopsis tetrahit","win_2011",10,2.39789527279837
"4429","Galeopsis tetrahit","win_2012",9,2.30258509299405
"4430","Galeopsis tetrahit","win_2013",13,2.63905732961526
"4431","Galeopsis tetrahit","win_2014",18,2.94443897916644
"4432","Galeopsis tetrahit","win_2015",32,3.49650756146648
"4433","Galeopsis tetrahit","win_2016",49,3.91202300542815
"4434","Galeopsis tetrahit","win_2017",61,4.12713438504509
"4435","Galeopsis tetrahit","win_2018",70,4.26267987704132
"4436","Galeopsis tetrahit","win_2019",73,4.30406509320417
"4437","Galeopsis tetrahit","win_2020",65,4.18965474202643
"4438","Convallaria majalis","win_1970",2,1.09861228866811
"4439","Convallaria majalis","win_1971",2,1.09861228866811
"4440","Convallaria majalis","win_1972",1,0.693147180559945
"4441","Convallaria majalis","win_1973",1,0.693147180559945
"4442","Convallaria majalis","win_1974",2,1.09861228866811
"4443","Convallaria majalis","win_1975",2,1.09861228866811
"4444","Convallaria majalis","win_1976",1,0.693147180559945
"4445","Convallaria majalis","win_1977",1,0.693147180559945
"4446","Convallaria majalis","win_1978",1,0.693147180559945
"4447","Convallaria majalis","win_1979",2,1.09861228866811
"4448","Convallaria majalis","win_1980",2,1.09861228866811
"4449","Convallaria majalis","win_1981",3,1.38629436111989
"4450","Convallaria majalis","win_1982",2,1.09861228866811
"4451","Convallaria majalis","win_1983",2,1.09861228866811
"4452","Convallaria majalis","win_1984",1,0.693147180559945
"4453","Convallaria majalis","win_1985",2,1.09861228866811
"4454","Convallaria majalis","win_1986",1,0.693147180559945
"4455","Convallaria majalis","win_1987",1,0.693147180559945
"4456","Convallaria majalis","win_1988",1,0.693147180559945
"4457","Convallaria majalis","win_1989",2,1.09861228866811
"4458","Convallaria majalis","win_1990",1,0.693147180559945
"4459","Convallaria majalis","win_1991",2,1.09861228866811
"4460","Convallaria majalis","win_1992",3,1.38629436111989
"4461","Convallaria majalis","win_1993",3,1.38629436111989
"4462","Convallaria majalis","win_1994",3,1.38629436111989
"4463","Convallaria majalis","win_1995",3,1.38629436111989
"4464","Convallaria majalis","win_1996",2,1.09861228866811
"4465","Convallaria majalis","win_1997",1,0.693147180559945
"4466","Convallaria majalis","win_1998",1,0.693147180559945
"4467","Convallaria majalis","win_1999",NA,NA
"4468","Convallaria majalis","win_2000",NA,NA
"4469","Convallaria majalis","win_2001",1,0.693147180559945
"4470","Convallaria majalis","win_2002",1,0.693147180559945
"4471","Convallaria majalis","win_2003",1,0.693147180559945
"4472","Convallaria majalis","win_2004",1,0.693147180559945
"4473","Convallaria majalis","win_2005",1,0.693147180559945
"4474","Convallaria majalis","win_2006",1,0.693147180559945
"4475","Convallaria majalis","win_2007",1,0.693147180559945
"4476","Convallaria majalis","win_2008",2,1.09861228866811
"4477","Convallaria majalis","win_2009",2,1.09861228866811
"4478","Convallaria majalis","win_2010",2,1.09861228866811
"4479","Convallaria majalis","win_2011",2,1.09861228866811
"4480","Convallaria majalis","win_2012",2,1.09861228866811
"4481","Convallaria majalis","win_2013",4,1.6094379124341
"4482","Convallaria majalis","win_2014",5,1.79175946922805
"4483","Convallaria majalis","win_2015",12,2.56494935746154
"4484","Convallaria majalis","win_2016",31,3.46573590279973
"4485","Convallaria majalis","win_2017",38,3.66356164612965
"4486","Convallaria majalis","win_2018",46,3.85014760171006
"4487","Convallaria majalis","win_2019",52,3.97029191355212
"4488","Convallaria majalis","win_2020",52,3.97029191355212
"4489","Iris pseudacorus","win_1970",1,0.693147180559945
"4490","Iris pseudacorus","win_1971",2,1.09861228866811
"4491","Iris pseudacorus","win_1972",1,0.693147180559945
"4492","Iris pseudacorus","win_1973",1,0.693147180559945
"4493","Iris pseudacorus","win_1974",3,1.38629436111989
"4494","Iris pseudacorus","win_1975",3,1.38629436111989
"4495","Iris pseudacorus","win_1976",2,1.09861228866811
"4496","Iris pseudacorus","win_1977",2,1.09861228866811
"4497","Iris pseudacorus","win_1978",2,1.09861228866811
"4498","Iris pseudacorus","win_1979",NA,NA
"4499","Iris pseudacorus","win_1980",NA,NA
"4500","Iris pseudacorus","win_1981",NA,NA
"4501","Iris pseudacorus","win_1982",NA,NA
"4502","Iris pseudacorus","win_1983",NA,NA
"4503","Iris pseudacorus","win_1984",NA,NA
"4504","Iris pseudacorus","win_1985",NA,NA
"4505","Iris pseudacorus","win_1986",NA,NA
"4506","Iris pseudacorus","win_1987",NA,NA
"4507","Iris pseudacorus","win_1988",NA,NA
"4508","Iris pseudacorus","win_1989",NA,NA
"4509","Iris pseudacorus","win_1990",NA,NA
"4510","Iris pseudacorus","win_1991",NA,NA
"4511","Iris pseudacorus","win_1992",NA,NA
"4512","Iris pseudacorus","win_1993",1,0.693147180559945
"4513","Iris pseudacorus","win_1994",2,1.09861228866811
"4514","Iris pseudacorus","win_1995",2,1.09861228866811
"4515","Iris pseudacorus","win_1996",2,1.09861228866811
"4516","Iris pseudacorus","win_1997",2,1.09861228866811
"4517","Iris pseudacorus","win_1998",2,1.09861228866811
"4518","Iris pseudacorus","win_1999",2,1.09861228866811
"4519","Iris pseudacorus","win_2000",2,1.09861228866811
"4520","Iris pseudacorus","win_2001",2,1.09861228866811
"4521","Iris pseudacorus","win_2002",1,0.693147180559945
"4522","Iris pseudacorus","win_2003",NA,NA
"4523","Iris pseudacorus","win_2004",NA,NA
"4524","Iris pseudacorus","win_2005",1,0.693147180559945
"4525","Iris pseudacorus","win_2006",1,0.693147180559945
"4526","Iris pseudacorus","win_2007",1,0.693147180559945
"4527","Iris pseudacorus","win_2008",1,0.693147180559945
"4528","Iris pseudacorus","win_2009",2,1.09861228866811
"4529","Iris pseudacorus","win_2010",3,1.38629436111989
"4530","Iris pseudacorus","win_2011",3,1.38629436111989
"4531","Iris pseudacorus","win_2012",9,2.30258509299405
"4532","Iris pseudacorus","win_2013",9,2.30258509299405
"4533","Iris pseudacorus","win_2014",12,2.56494935746154
"4534","Iris pseudacorus","win_2015",19,2.99573227355399
"4535","Iris pseudacorus","win_2016",28,3.36729582998647
"4536","Iris pseudacorus","win_2017",31,3.46573590279973
"4537","Iris pseudacorus","win_2018",48,3.89182029811063
"4538","Iris pseudacorus","win_2019",54,4.00733318523247
"4539","Iris pseudacorus","win_2020",51,3.95124371858143
"4540","Pieris rapae","win_1970",NA,NA
"4541","Pieris rapae","win_1971",NA,NA
"4542","Pieris rapae","win_1972",NA,NA
"4543","Pieris rapae","win_1973",NA,NA
"4544","Pieris rapae","win_1974",NA,NA
"4545","Pieris rapae","win_1975",NA,NA
"4546","Pieris rapae","win_1976",NA,NA
"4547","Pieris rapae","win_1977",NA,NA
"4548","Pieris rapae","win_1978",NA,NA
"4549","Pieris rapae","win_1979",NA,NA
"4550","Pieris rapae","win_1980",NA,NA
"4551","Pieris rapae","win_1981",NA,NA
"4552","Pieris rapae","win_1982",NA,NA
"4553","Pieris rapae","win_1983",NA,NA
"4554","Pieris rapae","win_1984",NA,NA
"4555","Pieris rapae","win_1985",NA,NA
"4556","Pieris rapae","win_1986",NA,NA
"4557","Pieris rapae","win_1987",NA,NA
"4558","Pieris rapae","win_1988",NA,NA
"4559","Pieris rapae","win_1989",NA,NA
"4560","Pieris rapae","win_1990",NA,NA
"4561","Pieris rapae","win_1991",NA,NA
"4562","Pieris rapae","win_1992",NA,NA
"4563","Pieris rapae","win_1993",NA,NA
"4564","Pieris rapae","win_1994",NA,NA
"4565","Pieris rapae","win_1995",NA,NA
"4566","Pieris rapae","win_1996",NA,NA
"4567","Pieris rapae","win_1997",NA,NA
"4568","Pieris rapae","win_1998",NA,NA
"4569","Pieris rapae","win_1999",NA,NA
"4570","Pieris rapae","win_2000",NA,NA
"4571","Pieris rapae","win_2001",NA,NA
"4572","Pieris rapae","win_2002",NA,NA
"4573","Pieris rapae","win_2003",NA,NA
"4574","Pieris rapae","win_2004",NA,NA
"4575","Pieris rapae","win_2005",NA,NA
"4576","Pieris rapae","win_2006",NA,NA
"4577","Pieris rapae","win_2007",NA,NA
"4578","Pieris rapae","win_2008",NA,NA
"4579","Pieris rapae","win_2009",NA,NA
"4580","Pieris rapae","win_2010",NA,NA
"4581","Pieris rapae","win_2011",NA,NA
"4582","Pieris rapae","win_2012",NA,NA
"4583","Pieris rapae","win_2013",NA,NA
"4584","Pieris rapae","win_2014",NA,NA
"4585","Pieris rapae","win_2015",NA,NA
"4586","Pieris rapae","win_2016",NA,NA
"4587","Pieris rapae","win_2017",14,2.70805020110221
"4588","Pieris rapae","win_2018",54,4.00733318523247
"4589","Pieris rapae","win_2019",89,4.49980967033027
"4590","Pieris rapae","win_2020",89,4.49980967033027
"4591","Echium vulgare","win_1970",4,1.6094379124341
"4592","Echium vulgare","win_1971",5,1.79175946922805
"4593","Echium vulgare","win_1972",5,1.79175946922805
"4594","Echium vulgare","win_1973",8,2.19722457733622
"4595","Echium vulgare","win_1974",8,2.19722457733622
"4596","Echium vulgare","win_1975",8,2.19722457733622
"4597","Echium vulgare","win_1976",8,2.19722457733622
"4598","Echium vulgare","win_1977",8,2.19722457733622
"4599","Echium vulgare","win_1978",6,1.94591014905531
"4600","Echium vulgare","win_1979",8,2.19722457733622
"4601","Echium vulgare","win_1980",6,1.94591014905531
"4602","Echium vulgare","win_1981",5,1.79175946922805
"4603","Echium vulgare","win_1982",4,1.6094379124341
"4604","Echium vulgare","win_1983",3,1.38629436111989
"4605","Echium vulgare","win_1984",NA,NA
"4606","Echium vulgare","win_1985",NA,NA
"4607","Echium vulgare","win_1986",1,0.693147180559945
"4608","Echium vulgare","win_1987",1,0.693147180559945
"4609","Echium vulgare","win_1988",3,1.38629436111989
"4610","Echium vulgare","win_1989",4,1.6094379124341
"4611","Echium vulgare","win_1990",4,1.6094379124341
"4612","Echium vulgare","win_1991",3,1.38629436111989
"4613","Echium vulgare","win_1992",4,1.6094379124341
"4614","Echium vulgare","win_1993",2,1.09861228866811
"4615","Echium vulgare","win_1994",2,1.09861228866811
"4616","Echium vulgare","win_1995",3,1.38629436111989
"4617","Echium vulgare","win_1996",4,1.6094379124341
"4618","Echium vulgare","win_1997",3,1.38629436111989
"4619","Echium vulgare","win_1998",4,1.6094379124341
"4620","Echium vulgare","win_1999",3,1.38629436111989
"4621","Echium vulgare","win_2000",6,1.94591014905531
"4622","Echium vulgare","win_2001",6,1.94591014905531
"4623","Echium vulgare","win_2002",8,2.19722457733622
"4624","Echium vulgare","win_2003",8,2.19722457733622
"4625","Echium vulgare","win_2004",8,2.19722457733622
"4626","Echium vulgare","win_2005",5,1.79175946922805
"4627","Echium vulgare","win_2006",4,1.6094379124341
"4628","Echium vulgare","win_2007",6,1.94591014905531
"4629","Echium vulgare","win_2008",6,1.94591014905531
"4630","Echium vulgare","win_2009",9,2.30258509299405
"4631","Echium vulgare","win_2010",12,2.56494935746154
"4632","Echium vulgare","win_2011",13,2.63905732961526
"4633","Echium vulgare","win_2012",12,2.56494935746154
"4634","Echium vulgare","win_2013",14,2.70805020110221
"4635","Echium vulgare","win_2014",22,3.13549421592915
"4636","Echium vulgare","win_2015",47,3.87120101090789
"4637","Echium vulgare","win_2016",68,4.23410650459726
"4638","Echium vulgare","win_2017",83,4.43081679884331
"4639","Echium vulgare","win_2018",97,4.58496747867057
"4640","Echium vulgare","win_2019",109,4.70048036579242
"4641","Echium vulgare","win_2020",98,4.59511985013459
"4642","Bromus inermis","win_1970",7,2.07944154167984
"4643","Bromus inermis","win_1971",8,2.19722457733622
"4644","Bromus inermis","win_1972",8,2.19722457733622
"4645","Bromus inermis","win_1973",9,2.30258509299405
"4646","Bromus inermis","win_1974",8,2.19722457733622
"4647","Bromus inermis","win_1975",8,2.19722457733622
"4648","Bromus inermis","win_1976",15,2.77258872223978
"4649","Bromus inermis","win_1977",16,2.83321334405622
"4650","Bromus inermis","win_1978",15,2.77258872223978
"4651","Bromus inermis","win_1979",24,3.2188758248682
"4652","Bromus inermis","win_1980",29,3.40119738166216
"4653","Bromus inermis","win_1981",22,3.13549421592915
"4654","Bromus inermis","win_1982",18,2.94443897916644
"4655","Bromus inermis","win_1983",17,2.89037175789616
"4656","Bromus inermis","win_1984",9,2.30258509299405
"4657","Bromus inermis","win_1985",NA,NA
"4658","Bromus inermis","win_1986",1,0.693147180559945
"4659","Bromus inermis","win_1987",4,1.6094379124341
"4660","Bromus inermis","win_1988",6,1.94591014905531
"4661","Bromus inermis","win_1989",7,2.07944154167984
"4662","Bromus inermis","win_1990",7,2.07944154167984
"4663","Bromus inermis","win_1991",6,1.94591014905531
"4664","Bromus inermis","win_1992",4,1.6094379124341
"4665","Bromus inermis","win_1993",2,1.09861228866811
"4666","Bromus inermis","win_1994",3,1.38629436111989
"4667","Bromus inermis","win_1995",5,1.79175946922805
"4668","Bromus inermis","win_1996",4,1.6094379124341
"4669","Bromus inermis","win_1997",3,1.38629436111989
"4670","Bromus inermis","win_1998",3,1.38629436111989
"4671","Bromus inermis","win_1999",3,1.38629436111989
"4672","Bromus inermis","win_2000",2,1.09861228866811
"4673","Bromus inermis","win_2001",3,1.38629436111989
"4674","Bromus inermis","win_2002",6,1.94591014905531
"4675","Bromus inermis","win_2003",7,2.07944154167984
"4676","Bromus inermis","win_2004",8,2.19722457733622
"4677","Bromus inermis","win_2005",8,2.19722457733622
"4678","Bromus inermis","win_2006",7,2.07944154167984
"4679","Bromus inermis","win_2007",6,1.94591014905531
"4680","Bromus inermis","win_2008",5,1.79175946922805
"4681","Bromus inermis","win_2009",3,1.38629436111989
"4682","Bromus inermis","win_2010",6,1.94591014905531
"4683","Bromus inermis","win_2011",7,2.07944154167984
"4684","Bromus inermis","win_2012",7,2.07944154167984
"4685","Bromus inermis","win_2013",8,2.19722457733622
"4686","Bromus inermis","win_2014",13,2.63905732961526
"4687","Bromus inermis","win_2015",20,3.04452243772342
"4688","Bromus inermis","win_2016",33,3.52636052461616
"4689","Bromus inermis","win_2017",47,3.87120101090789
"4690","Bromus inermis","win_2018",55,4.02535169073515
"4691","Bromus inermis","win_2019",71,4.27666611901606
"4692","Bromus inermis","win_2020",69,4.24849524204936
"4693","Picea abies","win_1970",NA,NA
"4694","Picea abies","win_1971",NA,NA
"4695","Picea abies","win_1972",NA,NA
"4696","Picea abies","win_1973",NA,NA
"4697","Picea abies","win_1974",NA,NA
"4698","Picea abies","win_1975",1,0.693147180559945
"4699","Picea abies","win_1976",1,0.693147180559945
"4700","Picea abies","win_1977",1,0.693147180559945
"4701","Picea abies","win_1978",1,0.693147180559945
"4702","Picea abies","win_1979",1,0.693147180559945
"4703","Picea abies","win_1980",NA,NA
"4704","Picea abies","win_1981",NA,NA
"4705","Picea abies","win_1982",NA,NA
"4706","Picea abies","win_1983",NA,NA
"4707","Picea abies","win_1984",NA,NA
"4708","Picea abies","win_1985",NA,NA
"4709","Picea abies","win_1986",NA,NA
"4710","Picea abies","win_1987",NA,NA
"4711","Picea abies","win_1988",NA,NA
"4712","Picea abies","win_1989",NA,NA
"4713","Picea abies","win_1990",NA,NA
"4714","Picea abies","win_1991",NA,NA
"4715","Picea abies","win_1992",NA,NA
"4716","Picea abies","win_1993",NA,NA
"4717","Picea abies","win_1994",NA,NA
"4718","Picea abies","win_1995",NA,NA
"4719","Picea abies","win_1996",NA,NA
"4720","Picea abies","win_1997",NA,NA
"4721","Picea abies","win_1998",NA,NA
"4722","Picea abies","win_1999",NA,NA
"4723","Picea abies","win_2000",1,0.693147180559945
"4724","Picea abies","win_2001",1,0.693147180559945
"4725","Picea abies","win_2002",2,1.09861228866811
"4726","Picea abies","win_2003",2,1.09861228866811
"4727","Picea abies","win_2004",2,1.09861228866811
"4728","Picea abies","win_2005",1,0.693147180559945
"4729","Picea abies","win_2006",1,0.693147180559945
"4730","Picea abies","win_2007",NA,NA
"4731","Picea abies","win_2008",NA,NA
"4732","Picea abies","win_2009",NA,NA
"4733","Picea abies","win_2010",NA,NA
"4734","Picea abies","win_2011",NA,NA
"4735","Picea abies","win_2012",NA,NA
"4736","Picea abies","win_2013",2,1.09861228866811
"4737","Picea abies","win_2014",6,1.94591014905531
"4738","Picea abies","win_2015",8,2.19722457733622
"4739","Picea abies","win_2016",15,2.77258872223978
"4740","Picea abies","win_2017",18,2.94443897916644
"4741","Picea abies","win_2018",18,2.94443897916644
"4742","Picea abies","win_2019",14,2.70805020110221
"4743","Picea abies","win_2020",12,2.56494935746154
"4744","Rhamnus cathartica","win_1970",NA,NA
"4745","Rhamnus cathartica","win_1971",NA,NA
"4746","Rhamnus cathartica","win_1972",NA,NA
"4747","Rhamnus cathartica","win_1973",NA,NA
"4748","Rhamnus cathartica","win_1974",NA,NA
"4749","Rhamnus cathartica","win_1975",NA,NA
"4750","Rhamnus cathartica","win_1976",NA,NA
"4751","Rhamnus cathartica","win_1977",NA,NA
"4752","Rhamnus cathartica","win_1978",NA,NA
"4753","Rhamnus cathartica","win_1979",NA,NA
"4754","Rhamnus cathartica","win_1980",NA,NA
"4755","Rhamnus cathartica","win_1981",NA,NA
"4756","Rhamnus cathartica","win_1982",NA,NA
"4757","Rhamnus cathartica","win_1983",NA,NA
"4758","Rhamnus cathartica","win_1984",NA,NA
"4759","Rhamnus cathartica","win_1985",NA,NA
"4760","Rhamnus cathartica","win_1986",NA,NA
"4761","Rhamnus cathartica","win_1987",NA,NA
"4762","Rhamnus cathartica","win_1988",NA,NA
"4763","Rhamnus cathartica","win_1989",NA,NA
"4764","Rhamnus cathartica","win_1990",NA,NA
"4765","Rhamnus cathartica","win_1991",NA,NA
"4766","Rhamnus cathartica","win_1992",NA,NA
"4767","Rhamnus cathartica","win_1993",NA,NA
"4768","Rhamnus cathartica","win_1994",NA,NA
"4769","Rhamnus cathartica","win_1995",NA,NA
"4770","Rhamnus cathartica","win_1996",NA,NA
"4771","Rhamnus cathartica","win_1997",NA,NA
"4772","Rhamnus cathartica","win_1998",NA,NA
"4773","Rhamnus cathartica","win_1999",NA,NA
"4774","Rhamnus cathartica","win_2000",NA,NA
"4775","Rhamnus cathartica","win_2001",NA,NA
"4776","Rhamnus cathartica","win_2002",NA,NA
"4777","Rhamnus cathartica","win_2003",NA,NA
"4778","Rhamnus cathartica","win_2004",NA,NA
"4779","Rhamnus cathartica","win_2005",NA,NA
"4780","Rhamnus cathartica","win_2006",NA,NA
"4781","Rhamnus cathartica","win_2007",NA,NA
"4782","Rhamnus cathartica","win_2008",NA,NA
"4783","Rhamnus cathartica","win_2009",NA,NA
"4784","Rhamnus cathartica","win_2010",NA,NA
"4785","Rhamnus cathartica","win_2011",NA,NA
"4786","Rhamnus cathartica","win_2012",NA,NA
"4787","Rhamnus cathartica","win_2013",NA,NA
"4788","Rhamnus cathartica","win_2014",NA,NA
"4789","Rhamnus cathartica","win_2015",NA,NA
"4790","Rhamnus cathartica","win_2016",NA,NA
"4791","Rhamnus cathartica","win_2017",NA,NA
"4792","Rhamnus cathartica","win_2018",12,2.56494935746154
"4793","Rhamnus cathartica","win_2019",35,3.58351893845611
"4794","Rhamnus cathartica","win_2020",37,3.63758615972639
"4795","Artemisia vulgaris","win_1970",6,1.94591014905531
"4796","Artemisia vulgaris","win_1971",8,2.19722457733622
"4797","Artemisia vulgaris","win_1972",10,2.39789527279837
"4798","Artemisia vulgaris","win_1973",10,2.39789527279837
"4799","Artemisia vulgaris","win_1974",11,2.484906649788
"4800","Artemisia vulgaris","win_1975",10,2.39789527279837
"4801","Artemisia vulgaris","win_1976",10,2.39789527279837
"4802","Artemisia vulgaris","win_1977",8,2.19722457733622
"4803","Artemisia vulgaris","win_1978",10,2.39789527279837
"4804","Artemisia vulgaris","win_1979",18,2.94443897916644
"4805","Artemisia vulgaris","win_1980",23,3.17805383034795
"4806","Artemisia vulgaris","win_1981",23,3.17805383034795
"4807","Artemisia vulgaris","win_1982",20,3.04452243772342
"4808","Artemisia vulgaris","win_1983",20,3.04452243772342
"4809","Artemisia vulgaris","win_1984",13,2.63905732961526
"4810","Artemisia vulgaris","win_1985",5,1.79175946922805
"4811","Artemisia vulgaris","win_1986",4,1.6094379124341
"4812","Artemisia vulgaris","win_1987",5,1.79175946922805
"4813","Artemisia vulgaris","win_1988",3,1.38629436111989
"4814","Artemisia vulgaris","win_1989",3,1.38629436111989
"4815","Artemisia vulgaris","win_1990",3,1.38629436111989
"4816","Artemisia vulgaris","win_1991",6,1.94591014905531
"4817","Artemisia vulgaris","win_1992",7,2.07944154167984
"4818","Artemisia vulgaris","win_1993",6,1.94591014905531
"4819","Artemisia vulgaris","win_1994",6,1.94591014905531
"4820","Artemisia vulgaris","win_1995",8,2.19722457733622
"4821","Artemisia vulgaris","win_1996",6,1.94591014905531
"4822","Artemisia vulgaris","win_1997",5,1.79175946922805
"4823","Artemisia vulgaris","win_1998",5,1.79175946922805
"4824","Artemisia vulgaris","win_1999",5,1.79175946922805
"4825","Artemisia vulgaris","win_2000",3,1.38629436111989
"4826","Artemisia vulgaris","win_2001",3,1.38629436111989
"4827","Artemisia vulgaris","win_2002",5,1.79175946922805
"4828","Artemisia vulgaris","win_2003",7,2.07944154167984
"4829","Artemisia vulgaris","win_2004",8,2.19722457733622
"4830","Artemisia vulgaris","win_2005",7,2.07944154167984
"4831","Artemisia vulgaris","win_2006",6,1.94591014905531
"4832","Artemisia vulgaris","win_2007",8,2.19722457733622
"4833","Artemisia vulgaris","win_2008",5,1.79175946922805
"4834","Artemisia vulgaris","win_2009",5,1.79175946922805
"4835","Artemisia vulgaris","win_2010",8,2.19722457733622
"4836","Artemisia vulgaris","win_2011",10,2.39789527279837
"4837","Artemisia vulgaris","win_2012",7,2.07944154167984
"4838","Artemisia vulgaris","win_2013",14,2.70805020110221
"4839","Artemisia vulgaris","win_2014",19,2.99573227355399
"4840","Artemisia vulgaris","win_2015",36,3.61091791264422
"4841","Artemisia vulgaris","win_2016",56,4.04305126783455
"4842","Artemisia vulgaris","win_2017",62,4.14313472639153
"4843","Artemisia vulgaris","win_2018",73,4.30406509320417
"4844","Artemisia vulgaris","win_2019",82,4.4188406077966
"4845","Artemisia vulgaris","win_2020",73,4.30406509320417
"4846","Muscari botryoides","win_1970",NA,NA
"4847","Muscari botryoides","win_1971",NA,NA
"4848","Muscari botryoides","win_1972",NA,NA
"4849","Muscari botryoides","win_1973",NA,NA
"4850","Muscari botryoides","win_1974",NA,NA
"4851","Muscari botryoides","win_1975",NA,NA
"4852","Muscari botryoides","win_1976",NA,NA
"4853","Muscari botryoides","win_1977",NA,NA
"4854","Muscari botryoides","win_1978",NA,NA
"4855","Muscari botryoides","win_1979",NA,NA
"4856","Muscari botryoides","win_1980",NA,NA
"4857","Muscari botryoides","win_1981",NA,NA
"4858","Muscari botryoides","win_1982",NA,NA
"4859","Muscari botryoides","win_1983",NA,NA
"4860","Muscari botryoides","win_1984",NA,NA
"4861","Muscari botryoides","win_1985",NA,NA
"4862","Muscari botryoides","win_1986",NA,NA
"4863","Muscari botryoides","win_1987",NA,NA
"4864","Muscari botryoides","win_1988",NA,NA
"4865","Muscari botryoides","win_1989",NA,NA
"4866","Muscari botryoides","win_1990",NA,NA
"4867","Muscari botryoides","win_1991",NA,NA
"4868","Muscari botryoides","win_1992",NA,NA
"4869","Muscari botryoides","win_1993",NA,NA
"4870","Muscari botryoides","win_1994",NA,NA
"4871","Muscari botryoides","win_1995",NA,NA
"4872","Muscari botryoides","win_1996",NA,NA
"4873","Muscari botryoides","win_1997",NA,NA
"4874","Muscari botryoides","win_1998",NA,NA
"4875","Muscari botryoides","win_1999",NA,NA
"4876","Muscari botryoides","win_2000",NA,NA
"4877","Muscari botryoides","win_2001",NA,NA
"4878","Muscari botryoides","win_2002",NA,NA
"4879","Muscari botryoides","win_2003",NA,NA
"4880","Muscari botryoides","win_2004",NA,NA
"4881","Muscari botryoides","win_2005",NA,NA
"4882","Muscari botryoides","win_2006",NA,NA
"4883","Muscari botryoides","win_2007",NA,NA
"4884","Muscari botryoides","win_2008",NA,NA
"4885","Muscari botryoides","win_2009",NA,NA
"4886","Muscari botryoides","win_2010",NA,NA
"4887","Muscari botryoides","win_2011",NA,NA
"4888","Muscari botryoides","win_2012",NA,NA
"4889","Muscari botryoides","win_2013",NA,NA
"4890","Muscari botryoides","win_2014",NA,NA
"4891","Muscari botryoides","win_2015",NA,NA
"4892","Muscari botryoides","win_2016",4,1.6094379124341
"4893","Muscari botryoides","win_2017",4,1.6094379124341
"4894","Muscari botryoides","win_2018",6,1.94591014905531
"4895","Muscari botryoides","win_2019",7,2.07944154167984
"4896","Muscari botryoides","win_2020",7,2.07944154167984
