"","species","Window","Value","Valuelog"
"6834","Anthriscus sylvestris","win_2020",10206629.6397519,16.138548129776
"6835","Fraxinus excelsior","win_1970",NA,NA
"6836","Fraxinus excelsior","win_1971",NA,NA
"6837","Fraxinus excelsior","win_1972",NA,NA
"6838","Fraxinus excelsior","win_1973",NA,NA
"6839","Fraxinus excelsior","win_1974",NA,NA
"6840","Fraxinus excelsior","win_1975",NA,NA
"6841","Fraxinus excelsior","win_1976",NA,NA
"6842","Fraxinus excelsior","win_1977",NA,NA
"6843","Fraxinus excelsior","win_1978",NA,NA
"6844","Fraxinus excelsior","win_1979",NA,NA
"6845","Fraxinus excelsior","win_1980",NA,NA
"6846","Fraxinus excelsior","win_1981",NA,NA
"6847","Fraxinus excelsior","win_1982",NA,NA
"6848","Fraxinus excelsior","win_1983",NA,NA
"6849","Fraxinus excelsior","win_1984",NA,NA
"6850","Fraxinus excelsior","win_1985",NA,NA
"6851","Fraxinus excelsior","win_1986",NA,NA
"6852","Fraxinus excelsior","win_1987",NA,NA
"6853","Fraxinus excelsior","win_1988",NA,NA
"6854","Fraxinus excelsior","win_1989",NA,NA
"6855","Fraxinus excelsior","win_1990",NA,NA
"6856","Fraxinus excelsior","win_1991",NA,NA
"6857","Fraxinus excelsior","win_1992",NA,NA
"6858","Fraxinus excelsior","win_1993",NA,NA
"6859","Fraxinus excelsior","win_1994",NA,NA
"6860","Fraxinus excelsior","win_1995",NA,NA
"6861","Fraxinus excelsior","win_1996",NA,NA
"6862","Fraxinus excelsior","win_1997",NA,NA
"6863","Fraxinus excelsior","win_1998",NA,NA
"6864","Fraxinus excelsior","win_1999",NA,NA
"6865","Fraxinus excelsior","win_2000",NA,NA
"6866","Fraxinus excelsior","win_2001",NA,NA
"6867","Fraxinus excelsior","win_2002",NA,NA
"6868","Fraxinus excelsior","win_2003",NA,NA
"6869","Fraxinus excelsior","win_2004",NA,NA
"6870","Fraxinus excelsior","win_2005",NA,NA
"6871","Fraxinus excelsior","win_2006",NA,NA
"6872","Fraxinus excelsior","win_2007",NA,NA
"6873","Fraxinus excelsior","win_2008",NA,NA
"6874","Fraxinus excelsior","win_2009",NA,NA
"6875","Fraxinus excelsior","win_2010",NA,NA
"6876","Fraxinus excelsior","win_2011",NA,NA
"6877","Fraxinus excelsior","win_2012",NA,NA
"6878","Fraxinus excelsior","win_2013",NA,NA
"6879","Fraxinus excelsior","win_2014",NA,NA
"6880","Fraxinus excelsior","win_2015",1,0.693147180559945
"6881","Fraxinus excelsior","win_2016",1,0.693147180559945
"6882","Fraxinus excelsior","win_2017",1,0.693147180559945
"6883","Fraxinus excelsior","win_2018",1,0.693147180559945
"6884","Fraxinus excelsior","win_2019",1,0.693147180559945
"6885","Fraxinus excelsior","win_2020",NA,NA
"6886","Pastinaca sativa","win_1970",4095259.70727109,15.2253409380221
"6887","Pastinaca sativa","win_1971",12054433.0904391,16.3049431245253
"6888","Pastinaca sativa","win_1972",17905686.9258934,16.7006289815587
"6889","Pastinaca sativa","win_1973",17905686.9258934,16.7006289815587
"6890","Pastinaca sativa","win_1974",20514492.7928015,16.8366422085748
"6891","Pastinaca sativa","win_1975",13130553.5579322,16.3904524813301
"6892","Pastinaca sativa","win_1976",7747180.64084947,15.8628396759442
"6893","Pastinaca sativa","win_1977",8506835.34189383,15.9563806737212
"6894","Pastinaca sativa","win_1978",8506835.34189383,15.9563806737212
"6895","Pastinaca sativa","win_1979",8231850.03922609,15.9235214610002
"6896","Pastinaca sativa","win_1980",8320776.74768681,15.9342662877178
"6897","Pastinaca sativa","win_1981",6232351.50985432,15.6452644294154
"6898","Pastinaca sativa","win_1982",6023868.63629704,15.6112404075068
"6899","Pastinaca sativa","win_1983",5699252.12211287,15.5558456930112
"6900","Pastinaca sativa","win_1984",2853912.68671559,14.8642018336448
"6901","Pastinaca sativa","win_1985",1,0.693147180559945
"6902","Pastinaca sativa","win_1986",NA,NA
"6903","Pastinaca sativa","win_1987",1,0.693147180559945
"6904","Pastinaca sativa","win_1988",2,1.09861228866811
"6905","Pastinaca sativa","win_1989",2,1.09861228866811
"6906","Pastinaca sativa","win_1990",2,1.09861228866811
"6907","Pastinaca sativa","win_1991",2,1.09861228866811
"6908","Pastinaca sativa","win_1992",1,0.693147180559945
"6909","Pastinaca sativa","win_1993",1,0.693147180559945
"6910","Pastinaca sativa","win_1994",1,0.693147180559945
"6911","Pastinaca sativa","win_1995",2,1.09861228866811
"6912","Pastinaca sativa","win_1996",2,1.09861228866811
"6913","Pastinaca sativa","win_1997",2,1.09861228866811
"6914","Pastinaca sativa","win_1998",1,0.693147180559945
"6915","Pastinaca sativa","win_1999",1,0.693147180559945
"6916","Pastinaca sativa","win_2000",NA,NA
"6917","Pastinaca sativa","win_2001",NA,NA
"6918","Pastinaca sativa","win_2002",NA,NA
"6919","Pastinaca sativa","win_2003",2,1.09861228866811
"6920","Pastinaca sativa","win_2004",25350.1027040527,10.1405775072469
"6921","Pastinaca sativa","win_2005",25350.1027040527,10.1405775072469
"6922","Pastinaca sativa","win_2006",25350.1027040527,10.1405775072469
"6923","Pastinaca sativa","win_2007",224822.318305835,12.3230701207407
"6924","Pastinaca sativa","win_2008",5955180.73819045,15.5997722788937
"6925","Pastinaca sativa","win_2009",3928948.34393044,15.1838826055917
"6926","Pastinaca sativa","win_2010",6593062.97117394,15.7015287409414
"6927","Pastinaca sativa","win_2011",6593062.97117394,15.7015287409414
"6928","Pastinaca sativa","win_2012",4475654.3827275,15.3141633532085
"6929","Pastinaca sativa","win_2013",6930522.17637473,15.7514458627429
"6930","Pastinaca sativa","win_2014",14806148.6529364,16.5105531695213
"6931","Pastinaca sativa","win_2015",30565568.3637434,17.2353847492362
"6932","Pastinaca sativa","win_2016",31166296.1993823,17.2548478509553
"6933","Pastinaca sativa","win_2017",31327121.557209,17.2599948156594
"6934","Pastinaca sativa","win_2018",31352620.3885539,17.2608084384073
"6935","Pastinaca sativa","win_2019",31226209.1653386,17.2567683695208
"6936","Pastinaca sativa","win_2020",30052106.3725989,17.2184433453584
"6937","Passer domesticus","win_1970",NA,NA
"6938","Passer domesticus","win_1971",NA,NA
"6939","Passer domesticus","win_1972",NA,NA
"6940","Passer domesticus","win_1973",NA,NA
"6941","Passer domesticus","win_1974",NA,NA
"6942","Passer domesticus","win_1975",NA,NA
"6943","Passer domesticus","win_1976",NA,NA
"6944","Passer domesticus","win_1977",NA,NA
"6945","Passer domesticus","win_1978",NA,NA
"6946","Passer domesticus","win_1979",NA,NA
"6947","Passer domesticus","win_1980",NA,NA
"6948","Passer domesticus","win_1981",NA,NA
"6949","Passer domesticus","win_1982",NA,NA
"6950","Passer domesticus","win_1983",NA,NA
"6951","Passer domesticus","win_1984",NA,NA
"6952","Passer domesticus","win_1985",NA,NA
"6953","Passer domesticus","win_1986",NA,NA
"6954","Passer domesticus","win_1987",NA,NA
"6955","Passer domesticus","win_1988",NA,NA
"6956","Passer domesticus","win_1989",NA,NA
"6957","Passer domesticus","win_1990",NA,NA
"6958","Passer domesticus","win_1991",NA,NA
"6959","Passer domesticus","win_1992",NA,NA
"6960","Passer domesticus","win_1993",NA,NA
"6961","Passer domesticus","win_1994",NA,NA
"6962","Passer domesticus","win_1995",NA,NA
"6963","Passer domesticus","win_1996",NA,NA
"6964","Passer domesticus","win_1997",NA,NA
"6965","Passer domesticus","win_1998",NA,NA
"6966","Passer domesticus","win_1999",NA,NA
"6967","Passer domesticus","win_2000",NA,NA
"6968","Passer domesticus","win_2001",NA,NA
"6969","Passer domesticus","win_2002",NA,NA
"6970","Passer domesticus","win_2003",NA,NA
"6971","Passer domesticus","win_2004",NA,NA
"6972","Passer domesticus","win_2005",NA,NA
"6973","Passer domesticus","win_2006",NA,NA
"6974","Passer domesticus","win_2007",NA,NA
"6975","Passer domesticus","win_2008",NA,NA
"6976","Passer domesticus","win_2009",NA,NA
"6977","Passer domesticus","win_2010",NA,NA
"6978","Passer domesticus","win_2011",NA,NA
"6979","Passer domesticus","win_2012",NA,NA
"6980","Passer domesticus","win_2013",NA,NA
"6981","Passer domesticus","win_2014",NA,NA
"6982","Passer domesticus","win_2015",NA,NA
"6983","Passer domesticus","win_2016",NA,NA
"6984","Passer domesticus","win_2017",NA,NA
"6985","Passer domesticus","win_2018",NA,NA
"6986","Passer domesticus","win_2019",24141373.618013,16.9994377155921
"6987","Passer domesticus","win_2020",24237218.8606954,17.0034000203722
"6988","Abutilon theophrasti","win_1970",86530.9935851776,11.3682694925724
"6989","Abutilon theophrasti","win_1971",923207.59463701,13.7356104843081
"6990","Abutilon theophrasti","win_1972",884487.632413074,13.6927649405074
"6991","Abutilon theophrasti","win_1973",2103626.41900628,14.5591737549375
"6992","Abutilon theophrasti","win_1974",2103626.41900628,14.5591737549375
"6993","Abutilon theophrasti","win_1975",4311231.95191867,15.2767344889009
"6994","Abutilon theophrasti","win_1976",4404116.17039094,15.2980503819183
"6995","Abutilon theophrasti","win_1977",5537918.79321854,15.5271294996213
"6996","Abutilon theophrasti","win_1978",2890432.77980007,14.8769171456418
"6997","Abutilon theophrasti","win_1979",5158072.06566638,15.4560736308265
"6998","Abutilon theophrasti","win_1980",5723135.72978625,15.5600275923842
"6999","Abutilon theophrasti","win_1981",5719971.52548401,15.5594745601074
"7000","Abutilon theophrasti","win_1982",5049477.86694173,15.4347956012616
"7001","Abutilon theophrasti","win_1983",5049477.86694173,15.4347956012616
"7002","Abutilon theophrasti","win_1984",4325358.70515154,15.2800058637109
"7003","Abutilon theophrasti","win_1985",2332247.62774259,14.6623434364395
"7004","Abutilon theophrasti","win_1986",1180139.53293405,13.9811440850573
"7005","Abutilon theophrasti","win_1987",14561424.0573156,16.493886470759
"7006","Abutilon theophrasti","win_1988",13557524.8498036,16.4224523643748
"7007","Abutilon theophrasti","win_1989",366488.828947183,12.8117260480743
"7008","Abutilon theophrasti","win_1990",366488.828947183,12.8117260480743
"7009","Abutilon theophrasti","win_1991",8635199.52159175,15.9713574912495
"7010","Abutilon theophrasti","win_1992",6179.05031036377,8.72908169125416
"7011","Abutilon theophrasti","win_1993",1,0.693147180559945
"7012","Abutilon theophrasti","win_1994",1,0.693147180559945
"7013","Abutilon theophrasti","win_1995",2,1.09861228866811
"7014","Abutilon theophrasti","win_1996",1,0.693147180559945
"7015","Abutilon theophrasti","win_1997",1,0.693147180559945
"7016","Abutilon theophrasti","win_1998",1,0.693147180559945
"7017","Abutilon theophrasti","win_1999",1,0.693147180559945
"7018","Abutilon theophrasti","win_2000",NA,NA
"7019","Abutilon theophrasti","win_2001",1,0.693147180559945
"7020","Abutilon theophrasti","win_2002",1,0.693147180559945
"7021","Abutilon theophrasti","win_2003",1,0.693147180559945
"7022","Abutilon theophrasti","win_2004",1,0.693147180559945
"7023","Abutilon theophrasti","win_2005",1,0.693147180559945
"7024","Abutilon theophrasti","win_2006",1,0.693147180559945
"7025","Abutilon theophrasti","win_2007",1,0.693147180559945
"7026","Abutilon theophrasti","win_2008",1,0.693147180559945
"7027","Abutilon theophrasti","win_2009",1,0.693147180559945
"7028","Abutilon theophrasti","win_2010",1,0.693147180559945
"7029","Abutilon theophrasti","win_2011",NA,NA
"7030","Abutilon theophrasti","win_2012",1,0.693147180559945
"7031","Abutilon theophrasti","win_2013",1,0.693147180559945
"7032","Abutilon theophrasti","win_2014",599224.826154205,13.3033938113147
"7033","Abutilon theophrasti","win_2015",748310.55855405,13.5255746923664
"7034","Abutilon theophrasti","win_2016",1911909.49079774,14.4636135570613
"7035","Abutilon theophrasti","win_2017",3223908.29936552,14.9861052492618
"7036","Abutilon theophrasti","win_2018",10024220.4787396,16.1205148701603
"7037","Abutilon theophrasti","win_2019",5571836.17579838,15.5332353915953
"7038","Abutilon theophrasti","win_2020",5571836.17579838,15.5332353915953
"7039","Glechoma hederacea","win_1970",NA,NA
"7040","Glechoma hederacea","win_1971",NA,NA
"7041","Glechoma hederacea","win_1972",NA,NA
"7042","Glechoma hederacea","win_1973",NA,NA
"7043","Glechoma hederacea","win_1974",NA,NA
"7044","Glechoma hederacea","win_1975",NA,NA
"7045","Glechoma hederacea","win_1976",NA,NA
"7046","Glechoma hederacea","win_1977",NA,NA
"7047","Glechoma hederacea","win_1978",NA,NA
"7048","Glechoma hederacea","win_1979",NA,NA
"7049","Glechoma hederacea","win_1980",NA,NA
"7050","Glechoma hederacea","win_1981",NA,NA
"7051","Glechoma hederacea","win_1982",NA,NA
"7052","Glechoma hederacea","win_1983",NA,NA
"7053","Glechoma hederacea","win_1984",NA,NA
"7054","Glechoma hederacea","win_1985",NA,NA
"7055","Glechoma hederacea","win_1986",NA,NA
"7056","Glechoma hederacea","win_1987",NA,NA
"7057","Glechoma hederacea","win_1988",NA,NA
"7058","Glechoma hederacea","win_1989",NA,NA
"7059","Glechoma hederacea","win_1990",NA,NA
"7060","Glechoma hederacea","win_1991",NA,NA
"7061","Glechoma hederacea","win_1992",NA,NA
"7062","Glechoma hederacea","win_1993",NA,NA
"7063","Glechoma hederacea","win_1994",NA,NA
"7064","Glechoma hederacea","win_1995",NA,NA
"7065","Glechoma hederacea","win_1996",NA,NA
"7066","Glechoma hederacea","win_1997",NA,NA
"7067","Glechoma hederacea","win_1998",NA,NA
"7068","Glechoma hederacea","win_1999",NA,NA
"7069","Glechoma hederacea","win_2000",NA,NA
"7070","Glechoma hederacea","win_2001",NA,NA
"7071","Glechoma hederacea","win_2002",NA,NA
"7072","Glechoma hederacea","win_2003",NA,NA
"7073","Glechoma hederacea","win_2004",NA,NA
"7074","Glechoma hederacea","win_2005",NA,NA
"7075","Glechoma hederacea","win_2006",NA,NA
"7076","Glechoma hederacea","win_2007",NA,NA
"7077","Glechoma hederacea","win_2008",NA,NA
"7078","Glechoma hederacea","win_2009",NA,NA
"7079","Glechoma hederacea","win_2010",NA,NA
"7080","Glechoma hederacea","win_2011",NA,NA
"7081","Glechoma hederacea","win_2012",NA,NA
"7082","Glechoma hederacea","win_2013",NA,NA
"7083","Glechoma hederacea","win_2014",NA,NA
"7084","Glechoma hederacea","win_2015",NA,NA
"7085","Glechoma hederacea","win_2016",NA,NA
"7086","Glechoma hederacea","win_2017",NA,NA
"7087","Glechoma hederacea","win_2018",9749779.44919459,16.0927553246892
"7088","Glechoma hederacea","win_2019",32652900.7874154,17.3014442853092
"7089","Glechoma hederacea","win_2020",32730150.4750975,17.3038072744867
"7090","Pholcus phalangioides","win_1970",NA,NA
"7091","Pholcus phalangioides","win_1971",NA,NA
"7092","Pholcus phalangioides","win_1972",NA,NA
"7093","Pholcus phalangioides","win_1973",NA,NA
"7094","Pholcus phalangioides","win_1974",NA,NA
"7095","Pholcus phalangioides","win_1975",NA,NA
"7096","Pholcus phalangioides","win_1976",NA,NA
"7097","Pholcus phalangioides","win_1977",NA,NA
"7098","Pholcus phalangioides","win_1978",NA,NA
"7099","Pholcus phalangioides","win_1979",NA,NA
"7100","Pholcus phalangioides","win_1980",NA,NA
"7101","Pholcus phalangioides","win_1981",NA,NA
"7102","Pholcus phalangioides","win_1982",NA,NA
"7103","Pholcus phalangioides","win_1983",NA,NA
"7104","Pholcus phalangioides","win_1984",NA,NA
"7105","Pholcus phalangioides","win_1985",NA,NA
"7106","Pholcus phalangioides","win_1986",NA,NA
"7107","Pholcus phalangioides","win_1987",NA,NA
"7108","Pholcus phalangioides","win_1988",NA,NA
"7109","Pholcus phalangioides","win_1989",NA,NA
"7110","Pholcus phalangioides","win_1990",NA,NA
"7111","Pholcus phalangioides","win_1991",NA,NA
"7112","Pholcus phalangioides","win_1992",NA,NA
"7113","Pholcus phalangioides","win_1993",NA,NA
"7114","Pholcus phalangioides","win_1994",NA,NA
"7115","Pholcus phalangioides","win_1995",NA,NA
"7116","Pholcus phalangioides","win_1996",NA,NA
"7117","Pholcus phalangioides","win_1997",NA,NA
"7118","Pholcus phalangioides","win_1998",NA,NA
"7119","Pholcus phalangioides","win_1999",NA,NA
"7120","Pholcus phalangioides","win_2000",NA,NA
"7121","Pholcus phalangioides","win_2001",NA,NA
"7122","Pholcus phalangioides","win_2002",NA,NA
"7123","Pholcus phalangioides","win_2003",NA,NA
"7124","Pholcus phalangioides","win_2004",NA,NA
"7125","Pholcus phalangioides","win_2005",NA,NA
"7126","Pholcus phalangioides","win_2006",NA,NA
"7127","Pholcus phalangioides","win_2007",NA,NA
"7128","Pholcus phalangioides","win_2008",1,0.693147180559945
"7129","Pholcus phalangioides","win_2009",2,1.09861228866811
"7130","Pholcus phalangioides","win_2010",2,1.09861228866811
"7131","Pholcus phalangioides","win_2011",1111344.96754058,13.921082422073
"7132","Pholcus phalangioides","win_2012",1111344.96754058,13.921082422073
"7133","Pholcus phalangioides","win_2013",1051717.71506724,13.8659362554123
"7134","Pholcus phalangioides","win_2014",1318186.96159571,14.0917685951025
"7135","Pholcus phalangioides","win_2015",14581088.1494211,16.4952359833611
"7136","Pholcus phalangioides","win_2016",15038931.9472937,16.5261529263157
"7137","Pholcus phalangioides","win_2017",17651742.6852593,16.6863451288299
"7138","Pholcus phalangioides","win_2018",20333380.2434398,16.8277744897014
"7139","Pholcus phalangioides","win_2019",20438707.0194588,16.8329411128607
"7140","Pholcus phalangioides","win_2020",8001659.17041225,15.8951595994161
"7141","Chenopodium strictum","win_1970",1,0.693147180559945
"7142","Chenopodium strictum","win_1971",1,0.693147180559945
"7143","Chenopodium strictum","win_1972",0,0
"7144","Chenopodium strictum","win_1973",552877.261742639,13.2228931147556
"7145","Chenopodium strictum","win_1974",1598965.54340988,14.2848680681512
"7146","Chenopodium strictum","win_1975",2231799.49966343,14.6183192166173
"7147","Chenopodium strictum","win_1976",2772806.91843634,14.835371053694
"7148","Chenopodium strictum","win_1977",2842093.93595002,14.8600519917083
"7149","Chenopodium strictum","win_1978",2473320.84469988,14.7210726814646
"7150","Chenopodium strictum","win_1979",2569394.80283995,14.7591813330607
"7151","Chenopodium strictum","win_1980",3150068.20021,14.9629349788811
"7152","Chenopodium strictum","win_1981",3088162.33651995,14.9430870826787
"7153","Chenopodium strictum","win_1982",2924150.25912703,14.8885148287214
"7154","Chenopodium strictum","win_1983",2174336.92758155,14.5922347750536
"7155","Chenopodium strictum","win_1984",1143627.16675033,13.9497163690241
"7156","Chenopodium strictum","win_1985",277219.427978336,12.5325682375882
"7157","Chenopodium strictum","win_1986",2,1.09861228866811
"7158","Chenopodium strictum","win_1987",2,1.09861228866811
"7159","Chenopodium strictum","win_1988",0,0
"7160","Chenopodium strictum","win_1989",0,0
"7161","Chenopodium strictum","win_1990",2,1.09861228866811
"7162","Chenopodium strictum","win_1991",2,1.09861228866811
"7163","Chenopodium strictum","win_1992",2,1.09861228866811
"7164","Chenopodium strictum","win_1993",NA,NA
"7165","Chenopodium strictum","win_1994",NA,NA
"7166","Chenopodium strictum","win_1995",NA,NA
"7167","Chenopodium strictum","win_1996",NA,NA
"7168","Chenopodium strictum","win_1997",NA,NA
"7169","Chenopodium strictum","win_1998",NA,NA
"7170","Chenopodium strictum","win_1999",NA,NA
"7171","Chenopodium strictum","win_2000",NA,NA
"7172","Chenopodium strictum","win_2001",NA,NA
"7173","Chenopodium strictum","win_2002",NA,NA
"7174","Chenopodium strictum","win_2003",NA,NA
"7175","Chenopodium strictum","win_2004",NA,NA
"7176","Chenopodium strictum","win_2005",0,0
"7177","Chenopodium strictum","win_2006",0,0
"7178","Chenopodium strictum","win_2007",0,0
"7179","Chenopodium strictum","win_2008",0,0
"7180","Chenopodium strictum","win_2009",0,0
"7181","Chenopodium strictum","win_2010",2,1.09861228866811
"7182","Chenopodium strictum","win_2011",2,1.09861228866811
"7183","Chenopodium strictum","win_2012",NA,NA
"7184","Chenopodium strictum","win_2013",NA,NA
"7185","Chenopodium strictum","win_2014",NA,NA
"7186","Chenopodium strictum","win_2015",NA,NA
"7187","Chenopodium strictum","win_2016",NA,NA
"7188","Chenopodium strictum","win_2017",NA,NA
"7189","Chenopodium strictum","win_2018",2,1.09861228866811
"7190","Chenopodium strictum","win_2019",2,1.09861228866811
"7191","Chenopodium strictum","win_2020",2,1.09861228866811
"7192","Malva neglecta","win_1970",48864.0690006212,10.7968180848383
"7193","Malva neglecta","win_1971",48864.0690006212,10.7968180848383
"7194","Malva neglecta","win_1972",20281.0200869299,9.91749006255356
"7195","Malva neglecta","win_1973",6705.19755534118,8.81078738608244
"7196","Malva neglecta","win_1974",7437.15104070396,8.9143775809075
"7197","Malva neglecta","win_1975",635.182257789135,6.45548509113795
"7198","Malva neglecta","win_1976",635.182257789135,6.45548509113795
"7199","Malva neglecta","win_1977",252046.810621011,12.4373740731847
"7200","Malva neglecta","win_1978",914267.28023157,13.7258793305961
"7201","Malva neglecta","win_1979",1612835.2949159,14.2935048608941
"7202","Malva neglecta","win_1980",1780389.49582617,14.3923432778857
"7203","Malva neglecta","win_1981",1780389.49582617,14.3923432778857
"7204","Malva neglecta","win_1982",1793477.82468355,14.3996677691848
"7205","Malva neglecta","win_1983",1611295.96461966,14.2925499807516
"7206","Malva neglecta","win_1984",1153754.32992155,13.9585326844388
"7207","Malva neglecta","win_1985",196308.002862836,12.1874452419884
"7208","Malva neglecta","win_1986",2,1.09861228866811
"7209","Malva neglecta","win_1987",1,0.693147180559945
"7210","Malva neglecta","win_1988",1,0.693147180559945
"7211","Malva neglecta","win_1989",1,0.693147180559945
"7212","Malva neglecta","win_1990",NA,NA
"7213","Malva neglecta","win_1991",NA,NA
"7214","Malva neglecta","win_1992",NA,NA
"7215","Malva neglecta","win_1993",NA,NA
"7216","Malva neglecta","win_1994",NA,NA
"7217","Malva neglecta","win_1995",1,0.693147180559945
"7218","Malva neglecta","win_1996",1,0.693147180559945
"7219","Malva neglecta","win_1997",1,0.693147180559945
"7220","Malva neglecta","win_1998",2,1.09861228866811
"7221","Malva neglecta","win_1999",2,1.09861228866811
"7222","Malva neglecta","win_2000",1,0.693147180559945
"7223","Malva neglecta","win_2001",1,0.693147180559945
"7224","Malva neglecta","win_2002",1,0.693147180559945
"7225","Malva neglecta","win_2003",NA,NA
"7226","Malva neglecta","win_2004",NA,NA
"7227","Malva neglecta","win_2005",NA,NA
"7228","Malva neglecta","win_2006",NA,NA
"7229","Malva neglecta","win_2007",286357.56521095,12.5650000290595
"7230","Malva neglecta","win_2008",286357.56521095,12.5650000290595
"7231","Malva neglecta","win_2009",286357.56521095,12.5650000290595
"7232","Malva neglecta","win_2010",286357.56521095,12.5650000290595
"7233","Malva neglecta","win_2011",296218.290156635,12.5988553041397
"7234","Malva neglecta","win_2012",2,1.09861228866811
"7235","Malva neglecta","win_2013",203.414173832726,5.32014819952973
"7236","Malva neglecta","win_2014",57033.6524437912,10.9514142997079
"7237","Malva neglecta","win_2015",2084860.4034149,14.5502129378233
"7238","Malva neglecta","win_2016",2103323.88268136,14.5590299280986
"7239","Malva neglecta","win_2017",2103323.88268136,14.5590299280986
"7240","Malva neglecta","win_2018",2103323.88268136,14.5590299280986
"7241","Malva neglecta","win_2019",1425897.31449504,14.1703125692056
"7242","Malva neglecta","win_2020",1369241.89702275,14.1297685151377
"7243","Amaranthus retroflexus","win_1970",3493949.99843418,15.0665437450884
"7244","Amaranthus retroflexus","win_1971",4646843.86866136,15.3516990243942
"7245","Amaranthus retroflexus","win_1972",4345771.84501713,15.2847141708341
"7246","Amaranthus retroflexus","win_1973",2462886.62361834,14.7168450502471
"7247","Amaranthus retroflexus","win_1974",3263478.32739294,14.9983044625477
"7248","Amaranthus retroflexus","win_1975",1093168.9158535,13.9045922133137
"7249","Amaranthus retroflexus","win_1976",1283527.43729443,14.0651234351012
"7250","Amaranthus retroflexus","win_1977",2168172.93269266,14.5893958655804
"7251","Amaranthus retroflexus","win_1978",3767907.22379149,15.1420305576385
"7252","Amaranthus retroflexus","win_1979",10314016.6953629,16.149014469256
"7253","Amaranthus retroflexus","win_1980",10594071.1762494,16.1758051739999
"7254","Amaranthus retroflexus","win_1981",10594071.1762494,16.1758051739999
"7255","Amaranthus retroflexus","win_1982",17044646.4450573,16.6513467795654
"7256","Amaranthus retroflexus","win_1983",19807690.4775292,16.8015808786954
"7257","Amaranthus retroflexus","win_1984",13900627.4693137,16.4474446106985
"7258","Amaranthus retroflexus","win_1985",5148156.29145925,15.4541494011279
"7259","Amaranthus retroflexus","win_1986",3711729.63778016,15.1270088050021
"7260","Amaranthus retroflexus","win_1987",3627287.22728156,15.103995882238
"7261","Amaranthus retroflexus","win_1988",36079.0549812782,10.4934954980467
"7262","Amaranthus retroflexus","win_1989",2,1.09861228866811
"7263","Amaranthus retroflexus","win_1990",1,0.693147180559945
"7264","Amaranthus retroflexus","win_1991",1,0.693147180559945
"7265","Amaranthus retroflexus","win_1992",1,0.693147180559945
"7266","Amaranthus retroflexus","win_1993",NA,NA
"7267","Amaranthus retroflexus","win_1994",1,0.693147180559945
"7268","Amaranthus retroflexus","win_1995",1,0.693147180559945
"7269","Amaranthus retroflexus","win_1996",2,1.09861228866811
"7270","Amaranthus retroflexus","win_1997",2,1.09861228866811
"7271","Amaranthus retroflexus","win_1998",2,1.09861228866811
"7272","Amaranthus retroflexus","win_1999",1,0.693147180559945
"7273","Amaranthus retroflexus","win_2000",1,0.693147180559945
"7274","Amaranthus retroflexus","win_2001",2,1.09861228866811
"7275","Amaranthus retroflexus","win_2002",1989505.61960778,14.5033972361157
"7276","Amaranthus retroflexus","win_2003",1989505.61960778,14.5033972361157
"7277","Amaranthus retroflexus","win_2004",1989505.61960778,14.5033972361157
"7278","Amaranthus retroflexus","win_2005",1989505.61960778,14.5033972361157
"7279","Amaranthus retroflexus","win_2006",360887.467152908,12.7963242343234
"7280","Amaranthus retroflexus","win_2007",370030.216384257,12.8213426496677
"7281","Amaranthus retroflexus","win_2008",332799.987617026,12.715299955524
"7282","Amaranthus retroflexus","win_2009",361061.988961724,12.7968077067529
"7283","Amaranthus retroflexus","win_2010",361061.988961724,12.7968077067529
"7284","Amaranthus retroflexus","win_2011",48082.9357001349,10.7807034231829
"7285","Amaranthus retroflexus","win_2012",10353.9505620965,9.24521999951568
"7286","Amaranthus retroflexus","win_2013",199567.595824285,12.2039132949313
"7287","Amaranthus retroflexus","win_2014",229150.841928638,12.3421401279963
"7288","Amaranthus retroflexus","win_2015",2486518.58199944,14.7263945324325
"7289","Amaranthus retroflexus","win_2016",14474462.9145489,16.4878965454732
"7290","Amaranthus retroflexus","win_2017",14474462.9145489,16.4878965454732
"7291","Amaranthus retroflexus","win_2018",14474462.9145489,16.4878965454732
"7292","Amaranthus retroflexus","win_2019",16436371.1334658,16.6150072500936
"7293","Amaranthus retroflexus","win_2020",12904417.3473515,16.3730803182362
"7294","Sinapis kaber","win_1970",3027530.77944787,14.9232582512817
"7295","Sinapis kaber","win_1971",4196790.96521172,15.2498309735894
"7296","Sinapis kaber","win_1972",4144840.04110481,15.2373749962637
"7297","Sinapis kaber","win_1973",4131579.40863356,15.2341705572681
"7298","Sinapis kaber","win_1974",3937600.56712061,15.1860823566076
"7299","Sinapis kaber","win_1975",892952.865109217,13.7022901957124
"7300","Sinapis kaber","win_1976",418635.246568326,12.9447576752318
"7301","Sinapis kaber","win_1977",561199.712428426,13.237833896683
"7302","Sinapis kaber","win_1978",1286274.90666177,14.0672617071612
"7303","Sinapis kaber","win_1979",5654249.36552953,15.5479180973889
"7304","Sinapis kaber","win_1980",5647336.7930558,15.5466948050093
"7305","Sinapis kaber","win_1981",15987363.7180488,16.5873092631008
"7306","Sinapis kaber","win_1982",13456037.7728003,16.4149385426414
"7307","Sinapis kaber","win_1983",13456037.7728003,16.4149385426414
"7308","Sinapis kaber","win_1984",10760413.7695011,16.1913846593064
"7309","Sinapis kaber","win_1985",7359106.90007524,15.8114492741297
"7310","Sinapis kaber","win_1986",6947301.12461973,15.7538639586703
